valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,incValueMean3m,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
max_value_5y,2020-M11,month,CHFL,CHFL,all,agegroup_sti,all,1141,NA,13.2,11473,13.08,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2020-M12,month,CHFL,CHFL,all,agegroup_sti,all,936,NA,10.83,12409,12.43,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M01,month,CHFL,CHFL,all,agegroup_sti,all,1192,NA,13.69,1192,12.57,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M02,month,CHFL,CHFL,all,agegroup_sti,all,1011,NA,11.61,2203,12.04,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M03,month,CHFL,CHFL,all,agegroup_sti,all,1195,NA,13.61,3142,11.93,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M04,month,CHFL,CHFL,all,agegroup_sti,all,961,NA,10.95,4103,11.79,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M05,month,CHFL,CHFL,all,agegroup_sti,all,1096,NA,12.68,5065,11.84,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M06,month,CHFL,CHFL,all,agegroup_sti,all,1008,NA,11.57,6033,11.21,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M07,month,CHFL,CHFL,all,agegroup_sti,all,1039,NA,12.02,7004,11.74,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M08,month,CHFL,CHFL,all,agegroup_sti,all,1076,NA,12.45,8080,11.67,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M09,month,CHFL,CHFL,all,agegroup_sti,all,1206,NA,13.74,9186,12.42,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M10,month,CHFL,CHFL,all,agegroup_sti,all,1146,NA,13.26,10332,12.83,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M11,month,CHFL,CHFL,all,agegroup_sti,all,1213,NA,13.82,11473,13.25,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2021-M12,month,CHFL,CHFL,all,agegroup_sti,all,975,NA,11.11,12409,12.43,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M01,month,CHFL,CHFL,all,agegroup_sti,all,1192,NA,13.69,1192,12.57,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M02,month,CHFL,CHFL,all,agegroup_sti,all,1011,NA,11.61,2203,12.04,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M03,month,CHFL,CHFL,all,agegroup_sti,all,1195,NA,13.61,3151,11.93,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M04,month,CHFL,CHFL,all,agegroup_sti,all,961,NA,10.95,4103,11.79,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M05,month,CHFL,CHFL,all,agegroup_sti,all,1255,NA,14.17,5327,12.38,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M06,month,CHFL,CHFL,all,agegroup_sti,all,1100,NA,12.42,6427,12.33,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M07,month,CHFL,CHFL,all,agegroup_sti,all,1039,NA,12.02,7459,12.75,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M08,month,CHFL,CHFL,all,agegroup_sti,all,1162,NA,13.12,8621,12.4,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M09,month,CHFL,CHFL,all,agegroup_sti,all,1250,NA,14.12,9871,12.96,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M10,month,CHFL,CHFL,all,agegroup_sti,all,1146,NA,13.26,10964,13.19,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M11,month,CHFL,CHFL,all,agegroup_sti,all,1213,NA,13.82,12174,13.37,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2022-M12,month,CHFL,CHFL,all,agegroup_sti,all,975,NA,11.11,13131,12.43,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M01,month,CHFL,CHFL,all,agegroup_sti,all,1198,NA,13.69,1198,12.59,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M02,month,CHFL,CHFL,all,agegroup_sti,all,1069,NA,11.87,2267,12.04,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M03,month,CHFL,CHFL,all,agegroup_sti,all,1195,NA,13.61,3320,12.29,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M04,month,CHFL,CHFL,all,agegroup_sti,all,961,NA,10.95,4231,11.79,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M05,month,CHFL,CHFL,all,agegroup_sti,all,1255,NA,14.17,5398,12.38,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M06,month,CHFL,CHFL,all,agegroup_sti,all,1106,NA,12.42,6504,12.33,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M07,month,CHFL,CHFL,all,agegroup_sti,all,1039,NA,12.02,7509,12.75,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M08,month,CHFL,CHFL,all,agegroup_sti,all,1162,NA,13.12,8621,12.4,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M09,month,CHFL,CHFL,all,agegroup_sti,all,1250,NA,14.12,9871,12.96,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M10,month,CHFL,CHFL,all,agegroup_sti,all,1146,NA,13.26,10964,13.19,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M11,month,CHFL,CHFL,all,agegroup_sti,all,1213,NA,13.82,12174,13.37,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2023-M12,month,CHFL,CHFL,all,agegroup_sti,all,981,NA,11.11,13131,12.43,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M01,month,CHFL,CHFL,all,agegroup_sti,all,1198,NA,13.69,1198,12.59,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M02,month,CHFL,CHFL,all,agegroup_sti,all,1099,NA,12.09,2285,12.04,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M03,month,CHFL,CHFL,all,agegroup_sti,all,1195,NA,13.61,3354,12.3,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M04,month,CHFL,CHFL,all,agegroup_sti,all,1068,NA,11.75,4422,11.87,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M05,month,CHFL,CHFL,all,agegroup_sti,all,1255,NA,14.17,5494,12.38,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M06,month,CHFL,CHFL,all,agegroup_sti,all,1106,NA,12.42,6504,12.33,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M07,month,CHFL,CHFL,all,agegroup_sti,all,1032,NA,11.65,7509,12.75,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M08,month,CHFL,CHFL,all,agegroup_sti,all,1162,NA,13.12,8621,12.4,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M09,month,CHFL,CHFL,all,agegroup_sti,all,1250,NA,14.12,9871,12.96,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M10,month,CHFL,CHFL,all,agegroup_sti,all,1126,NA,12.38,10964,13.19,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M11,month,CHFL,CHFL,all,agegroup_sti,all,1213,NA,13.82,12174,13.37,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2024-M12,month,CHFL,CHFL,all,agegroup_sti,all,981,NA,11.11,13131,12.37,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M01,month,CHFL,CHFL,all,agegroup_sti,all,1198,NA,13.31,1198,12.59,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M02,month,CHFL,CHFL,all,agegroup_sti,all,1099,NA,12.09,2285,12.01,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M03,month,CHFL,CHFL,all,agegroup_sti,all,1195,NA,13.61,3354,12.3,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M04,month,CHFL,CHFL,all,agegroup_sti,all,1068,NA,11.75,4422,11.87,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M05,month,CHFL,CHFL,all,agegroup_sti,all,1255,NA,14.17,5494,12.38,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M06,month,CHFL,CHFL,all,agegroup_sti,all,1106,NA,12.42,6504,12.33,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M07,month,CHFL,CHFL,all,agegroup_sti,all,1099,NA,12.09,7509,12.75,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M08,month,CHFL,CHFL,all,agegroup_sti,all,1162,NA,13.12,8621,12.4,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M09,month,CHFL,CHFL,all,agegroup_sti,all,1250,NA,14.12,9871,12.96,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M10,month,CHFL,CHFL,all,agegroup_sti,all,1126,NA,12.38,10964,13.19,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M11,month,CHFL,CHFL,all,agegroup_sti,all,1213,NA,13.82,12174,13.37,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2025-M12,month,CHFL,CHFL,all,agegroup_sti,all,981,NA,11.11,13131,12.37,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2026-M01,month,CHFL,CHFL,all,agegroup_sti,all,1198,NA,13.31,1198,12.59,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2026-M02,month,CHFL,CHFL,all,agegroup_sti,all,1099,NA,12.09,2285,12.01,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2026-M03,month,CHFL,CHFL,all,agegroup_sti,all,1220,NA,13.42,3412,12.51,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2026-M04,month,CHFL,CHFL,all,agegroup_sti,all,1068,NA,11.75,4439,12.13,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_5y,2026-M05,month,CHFL,CHFL,all,agegroup_sti,all,1255,NA,14.17,5494,12.38,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CH,country,all,agegroup_sti,all,8608,8139631,105.75,NA,NA,NA,NA,99.7,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_sti,all,8635,8176573,105.61,NA,NA,NA,NA,100,NA,NA,NA,NA,TRUE
cases,2013,year,FL,country,all,agegroup_sti,all,27,36942,73.09,NA,NA,NA,NA,0.3,NA,NA,NA,NA,TRUE
cases,2013,year,espace_mittelland,grossregion,all,agegroup_sti,all,1607,1808480,88.86,NA,NA,NA,NA,18.7,NA,NA,NA,NA,TRUE
cases,2013,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1198,1104353,108.48,NA,NA,NA,NA,13.9,NA,NA,NA,NA,TRUE
cases,2013,year,ostschweiz,grossregion,all,agegroup_sti,all,915,1134781,80.63,NA,NA,NA,NA,10.6,NA,NA,NA,NA,TRUE
cases,2013,year,région_lémanique,grossregion,all,agegroup_sti,all,2091,1545817,135.27,NA,NA,NA,NA,24.3,NA,NA,NA,NA,TRUE
cases,2013,year,ticino,grossregion,all,agegroup_sti,all,265,346539,76.47,NA,NA,NA,NA,3.1,NA,NA,NA,NA,TRUE
cases,2013,year,unknown,grossregion,all,agegroup_sti,all,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,zentralschweiz,grossregion,all,agegroup_sti,all,627,774123,80.99,NA,NA,NA,NA,7.3,NA,NA,NA,NA,TRUE
cases,2013,year,zürich,grossregion,all,agegroup_sti,all,1901,1425538,133.35,NA,NA,NA,NA,22.1,NA,NA,NA,NA,TRUE
cases,2014,year,CH,country,all,agegroup_sti,all,9683,8237666,117.55,NA,NA,NA,NA,99.8,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_sti,all,9702,8274608,117.25,NA,NA,NA,rising,100,1067,11.64,11,NA,TRUE
cases,2014,year,FL,country,all,agegroup_sti,all,19,36942,51.43,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases,2014,year,espace_mittelland,grossregion,all,agegroup_sti,all,1700,1826251,93.09,NA,NA,NA,NA,17.6,NA,NA,NA,NA,TRUE
cases,2014,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1289,1117158,115.38,NA,NA,NA,NA,13.3,NA,NA,NA,NA,TRUE
cases,2014,year,ostschweiz,grossregion,all,agegroup_sti,all,1007,1144572,87.98,NA,NA,NA,NA,10.4,NA,NA,NA,NA,TRUE
cases,2014,year,région_lémanique,grossregion,all,agegroup_sti,all,2391,1570594,152.24,NA,NA,NA,NA,24.7,NA,NA,NA,NA,TRUE
cases,2014,year,ticino,grossregion,all,agegroup_sti,all,402,350363,114.74,NA,NA,NA,NA,4.2,NA,NA,NA,NA,TRUE
cases,2014,year,unknown,grossregion,all,agegroup_sti,all,5,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,TRUE
cases,2014,year,zentralschweiz,grossregion,all,agegroup_sti,all,687,782374,87.81,NA,NA,NA,NA,7.1,NA,NA,NA,NA,TRUE
cases,2014,year,zürich,grossregion,all,agegroup_sti,all,2202,1446354,152.24,NA,NA,NA,NA,22.7,NA,NA,NA,NA,TRUE
cases,2015,year,CH,country,all,agegroup_sti,all,10177,8325194,122.24,NA,NA,9489.3,NA,99.8,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_sti,all,10194,8362816,121.9,NA,NA,9510.3,rising,100,492,4.65,4,NA,TRUE
cases,2015,year,FL,country,all,agegroup_sti,all,17,37622,45.19,NA,NA,21,NA,0.2,NA,NA,NA,NA,TRUE
cases,2015,year,espace_mittelland,grossregion,all,agegroup_sti,all,1910,1841805,103.7,NA,NA,1739,NA,18.8,NA,NA,NA,NA,TRUE
cases,2015,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1398,1128455,123.89,NA,NA,1295,NA,13.7,NA,NA,NA,NA,TRUE
cases,2015,year,ostschweiz,grossregion,all,agegroup_sti,all,1061,1153315,92,NA,NA,994.3,NA,10.4,NA,NA,NA,NA,TRUE
cases,2015,year,région_lémanique,grossregion,all,agegroup_sti,all,2437,1593306,152.95,NA,NA,2306.3,NA,23.9,NA,NA,NA,NA,TRUE
cases,2015,year,ticino,grossregion,all,agegroup_sti,all,428,351894,121.63,NA,NA,365,NA,4.2,NA,NA,NA,NA,TRUE
cases,2015,year,unknown,grossregion,all,agegroup_sti,all,9,NA,NA,NA,NA,6,NA,0.1,NA,NA,NA,NA,TRUE
cases,2015,year,zentralschweiz,grossregion,all,agegroup_sti,all,661,790343,83.63,NA,NA,658.3,NA,6.5,NA,NA,NA,NA,TRUE
cases,2015,year,zürich,grossregion,all,agegroup_sti,all,2273,1466076,155.04,NA,NA,2125.3,NA,22.3,NA,NA,NA,NA,TRUE
cases,2016,year,CH,country,all,agegroup_sti,all,10955,8419550,130.11,NA,NA,10271.7,NA,99.6,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_sti,all,10996,8457360,130.02,NA,NA,10297.3,rising,100,802,8.12,6.7,NA,TRUE
cases,2016,year,FL,country,all,agegroup_sti,all,41,37810,108.44,NA,NA,25.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2016,year,espace_mittelland,grossregion,all,agegroup_sti,all,2105,1859557,113.2,NA,NA,1905,NA,19.2,NA,NA,NA,NA,TRUE
cases,2016,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1441,1142156,126.16,NA,NA,1376,NA,13.2,NA,NA,NA,NA,TRUE
cases,2016,year,ostschweiz,grossregion,all,agegroup_sti,all,1197,1162684,102.95,NA,NA,1088.3,NA,10.9,NA,NA,NA,NA,TRUE
cases,2016,year,région_lémanique,grossregion,all,agegroup_sti,all,2566,1613522,159.03,NA,NA,2464.7,NA,23.4,NA,NA,NA,NA,TRUE
cases,2016,year,ticino,grossregion,all,agegroup_sti,all,421,354375,118.8,NA,NA,417,NA,3.8,NA,NA,NA,NA,TRUE
cases,2016,year,unknown,grossregion,all,agegroup_sti,all,5,NA,NA,NA,NA,6.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,zentralschweiz,grossregion,all,agegroup_sti,all,848,799287,106.09,NA,NA,732,NA,7.7,NA,NA,NA,NA,TRUE
cases,2016,year,zürich,grossregion,all,agegroup_sti,all,2372,1487969,159.41,NA,NA,2282.3,NA,21.7,NA,NA,NA,NA,TRUE
cases,2017,year,CH,country,all,agegroup_sti,all,11101,8484130,130.84,NA,NA,10744.3,NA,99.7,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_sti,all,11131,8522244,130.61,NA,NA,10773.7,stagnant,100,135,0.59,0.5,10131.6,TRUE
cases,2017,year,FL,country,all,agegroup_sti,all,30,38114,78.71,NA,NA,29.3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2017,year,espace_mittelland,grossregion,all,agegroup_sti,all,1984,1868886,106.16,NA,NA,1999.7,NA,17.9,NA,NA,NA,NA,TRUE
cases,2017,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1418,1151919,123.1,NA,NA,1419,NA,12.8,NA,NA,NA,NA,TRUE
cases,2017,year,ostschweiz,grossregion,all,agegroup_sti,all,1230,1169358,105.19,NA,NA,1162.7,NA,11.1,NA,NA,NA,NA,TRUE
cases,2017,year,région_lémanique,grossregion,all,agegroup_sti,all,2678,1629841,164.31,NA,NA,2560.3,NA,24.1,NA,NA,NA,NA,TRUE
cases,2017,year,ticino,grossregion,all,agegroup_sti,all,415,353709,117.33,NA,NA,421.3,NA,3.7,NA,NA,NA,NA,TRUE
cases,2017,year,unknown,grossregion,all,agegroup_sti,all,3,NA,NA,NA,NA,5.7,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,zentralschweiz,grossregion,all,agegroup_sti,all,833,806071,103.34,NA,NA,780.7,NA,7.5,NA,NA,NA,NA,TRUE
cases,2017,year,zürich,grossregion,all,agegroup_sti,all,2540,1504346,168.84,NA,NA,2395,NA,22.9,NA,NA,NA,NA,TRUE
cases,2018,year,CH,country,all,agegroup_sti,all,11109,8544527,130.01,NA,NA,11055,NA,99.8,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_sti,all,11136,8582905,129.75,NA,NA,11087.7,stagnant,100,5,-0.86,-0.7,10631.8,TRUE
cases,2018,year,FL,country,all,agegroup_sti,all,27,38378,70.35,NA,NA,32.7,NA,0.2,NA,NA,NA,NA,TRUE
cases,2018,year,espace_mittelland,grossregion,all,agegroup_sti,all,1980,1877154,105.48,NA,NA,2023,NA,17.8,NA,NA,NA,NA,TRUE
cases,2018,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1403,1161105,120.83,NA,NA,1420.7,NA,12.6,NA,NA,NA,NA,TRUE
cases,2018,year,ostschweiz,grossregion,all,agegroup_sti,all,1132,1176321,96.23,NA,NA,1186.3,NA,10.2,NA,NA,NA,NA,TRUE
cases,2018,year,région_lémanique,grossregion,all,agegroup_sti,all,2576,1642580,156.83,NA,NA,2606.7,NA,23.2,NA,NA,NA,NA,TRUE
cases,2018,year,ticino,grossregion,all,agegroup_sti,all,474,353343,134.15,NA,NA,436.7,NA,4.3,NA,NA,NA,NA,TRUE
cases,2018,year,unknown,grossregion,all,agegroup_sti,all,10,NA,NA,NA,NA,6,NA,0.1,NA,NA,NA,NA,TRUE
cases,2018,year,zentralschweiz,grossregion,all,agegroup_sti,all,909,813056,111.8,NA,NA,863.3,NA,8.2,NA,NA,NA,NA,TRUE
cases,2018,year,zürich,grossregion,all,agegroup_sti,all,2625,1520968,172.59,NA,NA,2512.3,NA,23.6,NA,NA,NA,NA,TRUE
cases,2019,year,CH,country,all,agegroup_sti,all,12374,8606033,143.78,NA,NA,11528,NA,99.7,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_sti,all,12409,8644780,143.54,NA,NA,11558.7,rising,100,1273,13.79,10.6,11173.2,TRUE
cases,2019,year,FL,country,all,agegroup_sti,all,35,38747,90.33,NA,NA,30.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2019,year,espace_mittelland,grossregion,all,agegroup_sti,all,2227,1886584,118.04,NA,NA,2063.7,NA,18,NA,NA,NA,NA,TRUE
cases,2019,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1528,1171157,130.47,NA,NA,1449.7,NA,12.3,NA,NA,NA,NA,TRUE
cases,2019,year,ostschweiz,grossregion,all,agegroup_sti,all,1281,1183813,108.21,NA,NA,1214.3,NA,10.4,NA,NA,NA,NA,TRUE
cases,2019,year,région_lémanique,grossregion,all,agegroup_sti,all,2982,1654751,180.21,NA,NA,2745.3,NA,24.1,NA,NA,NA,NA,TRUE
cases,2019,year,ticino,grossregion,all,agegroup_sti,all,467,351491,132.86,NA,NA,452,NA,3.8,NA,NA,NA,NA,TRUE
cases,2019,year,unknown,grossregion,all,agegroup_sti,all,20,NA,NA,NA,NA,11,NA,0.2,NA,NA,NA,NA,TRUE
cases,2019,year,zentralschweiz,grossregion,all,agegroup_sti,all,857,818962,104.64,NA,NA,866.3,NA,6.9,NA,NA,NA,NA,TRUE
cases,2019,year,zürich,grossregion,all,agegroup_sti,all,3012,1539275,195.68,NA,NA,2725.7,NA,24.3,NA,NA,NA,NA,TRUE
cases,2020,year,CH,country,all,agegroup_sti,all,11227,8670300,129.49,NA,NA,11570,NA,99.7,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_sti,all,11258,8709355,129.26,NA,NA,11601,falling,100,-1151,-14.28,-9.9,11386,TRUE
cases,2020,year,FL,country,all,agegroup_sti,all,31,39055,79.38,NA,NA,31,NA,0.3,NA,NA,NA,NA,TRUE
cases,2020,year,espace_mittelland,grossregion,all,agegroup_sti,all,2080,1895693,109.72,NA,NA,2095.7,NA,18.5,NA,NA,NA,NA,TRUE
cases,2020,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1417,1181776,119.9,NA,NA,1449.3,NA,12.6,NA,NA,NA,NA,TRUE
cases,2020,year,ostschweiz,grossregion,all,agegroup_sti,all,1182,1193069,99.07,NA,NA,1198.3,NA,10.5,NA,NA,NA,NA,TRUE
cases,2020,year,région_lémanique,grossregion,all,agegroup_sti,all,2594,1669608,155.37,NA,NA,2717.3,NA,23.1,NA,NA,NA,NA,TRUE
cases,2020,year,ticino,grossregion,all,agegroup_sti,all,416,350986,118.52,NA,NA,452.3,NA,3.7,NA,NA,NA,NA,TRUE
cases,2020,year,unknown,grossregion,all,agegroup_sti,all,6,NA,NA,NA,NA,12,NA,0.1,NA,NA,NA,NA,TRUE
cases,2020,year,zentralschweiz,grossregion,all,agegroup_sti,all,800,825745,96.88,NA,NA,855.3,NA,7.1,NA,NA,NA,NA,TRUE
cases,2020,year,zürich,grossregion,all,agegroup_sti,all,2732,1553423,175.87,NA,NA,2789.7,NA,24.3,NA,NA,NA,NA,TRUE
cases,2021,year,CH,country,all,agegroup_sti,all,12302,8738791,140.77,NA,NA,11967.7,NA,99.7,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_sti,all,12335,8778099,140.52,NA,NA,12000.7,rising,100,1077,11.26,8.7,11653.8,TRUE
cases,2021,year,FL,country,all,agegroup_sti,all,33,39308,83.95,NA,NA,33,NA,0.3,NA,NA,NA,NA,TRUE
cases,2021,year,espace_mittelland,grossregion,all,agegroup_sti,all,2197,1907491,115.18,NA,NA,2168,NA,17.9,NA,NA,NA,NA,TRUE
cases,2021,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1622,1191939,136.08,NA,NA,1522.3,NA,13.2,NA,NA,NA,NA,TRUE
cases,2021,year,ostschweiz,grossregion,all,agegroup_sti,all,1229,1203715,102.1,NA,NA,1230.7,NA,10,NA,NA,NA,NA,TRUE
cases,2021,year,région_lémanique,grossregion,all,agegroup_sti,all,3005,1685625,178.27,NA,NA,2860.3,NA,24.4,NA,NA,NA,NA,TRUE
cases,2021,year,ticino,grossregion,all,agegroup_sti,all,418,352181,118.69,NA,NA,433.7,NA,3.4,NA,NA,NA,NA,TRUE
cases,2021,year,unknown,grossregion,all,agegroup_sti,all,17,NA,NA,NA,NA,14.3,NA,0.1,NA,NA,NA,NA,TRUE
cases,2021,year,zentralschweiz,grossregion,all,agegroup_sti,all,781,833178,93.74,NA,NA,812.7,NA,6.3,NA,NA,NA,NA,TRUE
cases,2021,year,zürich,grossregion,all,agegroup_sti,all,3033,1564662,193.84,NA,NA,2925.7,NA,24.7,NA,NA,NA,NA,TRUE
cases,2022,year,CH,country,all,agegroup_sti,all,13093,8815385,148.52,NA,NA,12207.3,NA,99.7,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_sti,all,13131,8855062,148.29,NA,NA,12241.3,rising,100,796,7.77,5.5,12053.8,TRUE
cases,2022,year,FL,country,all,agegroup_sti,all,38,39677,95.77,NA,NA,34,NA,0.3,NA,NA,NA,NA,TRUE
cases,2022,year,espace_mittelland,grossregion,all,agegroup_sti,all,2401,1918746,125.13,NA,NA,2226,NA,18.3,NA,NA,NA,NA,TRUE
cases,2022,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1636,1202435,136.06,NA,NA,1558.3,NA,12.5,NA,NA,NA,NA,TRUE
cases,2022,year,ostschweiz,grossregion,all,agegroup_sti,all,1333,1217015,109.53,NA,NA,1248,NA,10.2,NA,NA,NA,NA,TRUE
cases,2022,year,région_lémanique,grossregion,all,agegroup_sti,all,2975,1701827,174.81,NA,NA,2858,NA,22.7,NA,NA,NA,NA,TRUE
cases,2022,year,ticino,grossregion,all,agegroup_sti,all,497,354023,140.39,NA,NA,443.7,NA,3.8,NA,NA,NA,NA,TRUE
cases,2022,year,unknown,grossregion,all,agegroup_sti,all,26,NA,NA,NA,NA,16.3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2022,year,zentralschweiz,grossregion,all,agegroup_sti,all,888,841372,105.54,NA,NA,823,NA,6.8,NA,NA,NA,NA,TRUE
cases,2022,year,zürich,grossregion,all,agegroup_sti,all,3337,1579967,211.21,NA,NA,3034,NA,25.5,NA,NA,NA,NA,TRUE
cases,2023,year,CH,country,all,agegroup_sti,all,12752,8962258,142.29,NA,NA,12715.7,NA,99.7,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_sti,all,12790,9002273,142.08,NA,NA,12752,falling,100,-341,-6.21,-4.2,12384.6,TRUE
cases,2023,year,FL,country,all,agegroup_sti,all,38,40015,94.96,NA,NA,36.3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2023,year,espace_mittelland,grossregion,all,agegroup_sti,all,2401,1944753,123.46,NA,NA,2333,NA,18.8,NA,NA,NA,NA,TRUE
cases,2023,year,nordwestschweiz,grossregion,all,agegroup_sti,all,1619,1225762,132.08,NA,NA,1625.7,NA,12.7,NA,NA,NA,NA,TRUE
