valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,incValueMean3m,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2013,year,CHFL,CHFL,35 - 44,agegroup_sti,all,331,1170364,28.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,45 - 54,agegroup_sti,all,229,1295942,17.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,55 - 64,agegroup_sti,all,97,990820,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,65+,agegroup_sti,all,17,1438358,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,unknown,agegroup_sti,all,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,0 - 14,agegroup_sti,all,4,1230641,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,15 - 24,agegroup_sti,all,406,941523,43.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,25 - 34,agegroup_sti,all,536,1138469,47.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,35 - 44,agegroup_sti,all,330,1169962,28.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,45 - 54,agegroup_sti,all,223,1310930,17.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,55 - 64,agegroup_sti,all,69,1011907,6.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,65+,agegroup_sti,all,24,1471176,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,unknown,agegroup_sti,all,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,0 - 14,agegroup_sti,all,9,1240708,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,15 - 24,agegroup_sti,all,437,939001,46.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,25 - 34,agegroup_sti,all,681,1154249,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,35 - 44,agegroup_sti,all,483,1174542,41.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,45 - 54,agegroup_sti,all,284,1318385,21.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,55 - 64,agegroup_sti,all,101,1034453,9.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,65+,agegroup_sti,all,32,1501478,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,unknown,agegroup_sti,all,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,0 - 14,agegroup_sti,all,3,1260615,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,15 - 24,agegroup_sti,all,547,936312,58.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,25 - 34,agegroup_sti,all,888,1169294,75.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,35 - 44,agegroup_sti,all,511,1179733,43.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,45 - 54,agegroup_sti,all,375,1320098,28.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,55 - 64,agegroup_sti,all,113,1061837,10.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,65+,agegroup_sti,all,47,1529471,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,unknown,agegroup_sti,all,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,0 - 14,agegroup_sti,all,3,1274656,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,15 - 24,agegroup_sti,all,584,924446,63.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,25 - 34,agegroup_sti,all,880,1176337,74.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,35 - 44,agegroup_sti,all,586,1188040,49.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,45 - 54,agegroup_sti,all,346,1313014,26.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,55 - 64,agegroup_sti,all,127,1088721,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,65+,agegroup_sti,all,28,1557030,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,unknown,agegroup_sti,all,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,0 - 14,agegroup_sti,all,13,1289401,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,15 - 24,agegroup_sti,all,559,913352,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,25 - 34,agegroup_sti,all,1023,1180500,86.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,35 - 44,agegroup_sti,all,699,1197520,58.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,45 - 54,agegroup_sti,all,396,1298078,30.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,55 - 64,agegroup_sti,all,161,1119892,14.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,65+,agegroup_sti,all,47,1584162,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,unknown,agegroup_sti,all,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,0 - 14,agegroup_sti,all,8,1300596,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,15 - 24,agegroup_sti,all,838,905970,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,25 - 34,agegroup_sti,all,1377,1182661,116.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,35 - 44,agegroup_sti,all,899,1210345,74.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,45 - 54,agegroup_sti,all,505,1279168,39.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,55 - 64,agegroup_sti,all,241,1153153,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,65+,agegroup_sti,all,56,1612887,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,unknown,agegroup_sti,all,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,0 - 14,agegroup_sti,all,4,1311966,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,15 - 24,agegroup_sti,all,811,902330,89.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,25 - 34,agegroup_sti,all,1181,1185209,99.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,35 - 44,agegroup_sti,all,782,1227529,63.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,45 - 54,agegroup_sti,all,421,1262568,33.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,55 - 64,agegroup_sti,all,179,1182802,15.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,65+,agegroup_sti,all,35,1636951,2.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,unknown,agegroup_sti,all,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,0 - 14,agegroup_sti,all,20,1325366,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,15 - 24,agegroup_sti,all,868,898936,96.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,25 - 34,agegroup_sti,all,1492,1187369,125.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,35 - 44,agegroup_sti,all,961,1243837,77.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,45 - 54,agegroup_sti,all,460,1246084,36.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,55 - 64,agegroup_sti,all,213,1207650,17.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,65+,agegroup_sti,all,46,1668857,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,unknown,agegroup_sti,all,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,0 - 14,agegroup_sti,all,16,1332501,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,15 - 24,agegroup_sti,all,1126,900567,125.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,25 - 34,agegroup_sti,all,1856,1194949,155.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1134,1263179,89.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,45 - 54,agegroup_sti,all,582,1236387,47.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,55 - 64,agegroup_sti,all,320,1228061,26.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,65+,agegroup_sti,all,79,1699418,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,unknown,agegroup_sti,all,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,0 - 14,agegroup_sti,all,11,1349148,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,15 - 24,agegroup_sti,all,1208,919394,131.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,25 - 34,agegroup_sti,all,2246,1208748,185.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1388,1299239,106.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,45 - 54,agegroup_sti,all,713,1236580,57.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,55 - 64,agegroup_sti,all,379,1250773,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,65+,agegroup_sti,all,106,1738391,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,unknown,agegroup_sti,all,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,0 - 14,agegroup_sti,all,11,1348976,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,15 - 24,agegroup_sti,all,1256,932570,134.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,25 - 34,agegroup_sti,all,2395,1211964,197.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1717,1320867,129.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,45 - 54,agegroup_sti,all,860,1235592,69.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,55 - 64,agegroup_sti,all,461,1264238,36.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,65+,agegroup_sti,all,142,1777708,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,unknown,agegroup_sti,all,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,0 - 14,agegroup_sti,all,9,1348976,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,15 - 24,agegroup_sti,all,1238,932570,132.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,25 - 34,agegroup_sti,all,2442,1211964,201.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,35 - 44,agegroup_sti,all,1790,1320867,135.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,45 - 54,agegroup_sti,all,810,1235592,65.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,55 - 64,agegroup_sti,all,485,1264238,38.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,65+,agegroup_sti,all,113,1777708,6.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,unknown,agegroup_sti,all,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_sti,female,397,4136168,9.6,NA,NA,NA,NA,23.9,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_sti,male,1260,4040405,31.18,NA,NA,NA,NA,75.9,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_sti,unknown,4,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_sti,female,297,4182414,7.1,NA,NA,NA,NA,18.7,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_sti,male,1291,4092194,31.55,NA,NA,NA,NA,81.1,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_sti,unknown,4,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_sti,female,386,4223661,9.14,NA,NA,NA,NA,19,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_sti,male,1635,4139155,39.5,NA,NA,NA,NA,80.7,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_sti,unknown,6,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_sti,female,486,4265179,11.39,NA,NA,NA,NA,19.6,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_sti,male,1990,4192181,47.47,NA,NA,NA,NA,80.1,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_sti,unknown,9,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_sti,female,462,4296920,10.75,NA,NA,NA,NA,18.1,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_sti,male,2083,4225324,49.3,NA,NA,NA,NA,81.4,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_sti,unknown,14,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_sti,female,443,4326759,10.24,NA,NA,NA,NA,15.3,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_sti,male,2446,4256146,57.47,NA,NA,NA,NA,84.3,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_sti,unknown,12,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_sti,female,681,4356702,15.63,NA,NA,NA,NA,17.3,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_sti,male,3244,4288078,75.65,NA,NA,NA,NA,82.3,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_sti,unknown,17,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_sti,female,569,4387388,12.97,NA,NA,NA,NA,16.5,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_sti,male,2843,4321967,65.78,NA,NA,NA,NA,82.6,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_sti,unknown,28,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_sti,female,710,4420400,16.06,NA,NA,NA,NA,17.4,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_sti,male,3342,4357699,76.69,NA,NA,NA,NA,81.8,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_sti,unknown,36,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_sti,female,925,4455421,20.76,NA,NA,NA,NA,18,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_sti,male,4172,4399641,94.83,NA,NA,NA,NA,81.4,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_sti,unknown,30,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_sti,female,1088,4530882,24.01,NA,NA,NA,NA,17.9,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_sti,male,4968,4471391,111.11,NA,NA,NA,NA,81.6,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_sti,unknown,35,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_sti,female,1112,4571296,24.33,NA,NA,NA,NA,16.2,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_sti,male,5707,4520619,126.24,NA,NA,NA,NA,83.1,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_sti,unknown,48,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_sti,female,1112,4571296,24.33,NA,NA,NA,NA,16.1,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_sti,male,5707,4520619,126.24,NA,NA,NA,NA,82.8,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_sti,unknown,75,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,TRUE
